request_id,provider,prompt_id,replicate,local_cluster,is_lighthouse,word_count,output_tokens,thoughts_tokens,finish_reason,likely_truncated,too_short_unusable
openai|P01_baseline_please|r0001,openai,P01_baseline_please,1,3,False,96,150,,incomplete,True,False
openai|P01_baseline_please|r0002,openai,P01_baseline_please,2,3,False,106,150,,incomplete,True,False
openai|P01_baseline_please|r0003,openai,P01_baseline_please,3,1,False,105,150,,incomplete,True,False
openai|P01_baseline_please|r0004,openai,P01_baseline_please,4,3,False,100,150,,incomplete,True,False
openai|P01_baseline_please|r0005,openai,P01_baseline_please,5,3,False,100,150,,incomplete,True,False
openai|P01_baseline_please|r0006,openai,P01_baseline_please,6,3,False,100,150,,incomplete,True,False
openai|P01_baseline_please|r0007,openai,P01_baseline_please,7,3,False,99,150,,incomplete,True,False
openai|P01_baseline_please|r0008,openai,P01_baseline_please,8,-1,True,102,150,,incomplete,True,False
openai|P01_baseline_please|r0009,openai,P01_baseline_please,9,3,False,102,150,,incomplete,True,False
openai|P01_baseline_please|r0010,openai,P01_baseline_please,10,3,False,103,150,,incomplete,True,False
openai|P01_baseline_please|r0011,openai,P01_baseline_please,11,1,False,101,150,,incomplete,True,False
openai|P01_baseline_please|r0012,openai,P01_baseline_please,12,-1,False,98,150,,incomplete,True,False
openai|P01_baseline_please|r0013,openai,P01_baseline_please,13,7,True,103,150,,incomplete,True,False
openai|P01_baseline_please|r0014,openai,P01_baseline_please,14,5,False,96,150,,incomplete,True,False
openai|P01_baseline_please|r0015,openai,P01_baseline_please,15,-1,False,106,150,,incomplete,True,False
openai|P01_baseline_please|r0016,openai,P01_baseline_please,16,3,False,102,150,,incomplete,True,False
openai|P01_baseline_please|r0017,openai,P01_baseline_please,17,5,False,104,150,,incomplete,True,False
openai|P01_baseline_please|r0018,openai,P01_baseline_please,18,3,False,105,150,,incomplete,True,False
openai|P01_baseline_please|r0019,openai,P01_baseline_please,19,3,False,111,150,,incomplete,True,False
openai|P01_baseline_please|r0020,openai,P01_baseline_please,20,3,False,99,150,,incomplete,True,False
openai|P01_baseline_please|r0021,openai,P01_baseline_please,21,-1,False,102,150,,incomplete,True,False
openai|P01_baseline_please|r0022,openai,P01_baseline_please,22,5,False,106,150,,incomplete,True,False
openai|P01_baseline_please|r0023,openai,P01_baseline_please,23,3,False,108,150,,incomplete,True,False
openai|P01_baseline_please|r0024,openai,P01_baseline_please,24,3,False,98,150,,incomplete,True,False
openai|P01_baseline_please|r0025,openai,P01_baseline_please,25,0,False,106,150,,incomplete,True,False
openai|P01_baseline_please|r0026,openai,P01_baseline_please,26,3,False,100,150,,incomplete,True,False
openai|P01_baseline_please|r0027,openai,P01_baseline_please,27,-1,False,102,150,,incomplete,True,False
openai|P01_baseline_please|r0028,openai,P01_baseline_please,28,3,False,104,150,,incomplete,True,False
openai|P01_baseline_please|r0029,openai,P01_baseline_please,29,-1,True,105,150,,incomplete,True,False
openai|P01_baseline_please|r0030,openai,P01_baseline_please,30,-1,False,102,150,,incomplete,True,False
openai|P01_baseline_please|r0031,openai,P01_baseline_please,31,3,False,100,150,,incomplete,True,False
openai|P01_baseline_please|r0032,openai,P01_baseline_please,32,3,False,106,150,,incomplete,True,False
openai|P01_baseline_please|r0033,openai,P01_baseline_please,33,5,False,108,150,,incomplete,True,False
openai|P01_baseline_please|r0034,openai,P01_baseline_please,34,7,False,100,150,,incomplete,True,False
openai|P01_baseline_please|r0035,openai,P01_baseline_please,35,0,False,97,150,,incomplete,True,False
openai|P01_baseline_please|r0036,openai,P01_baseline_please,36,3,False,103,150,,incomplete,True,False
openai|P01_baseline_please|r0037,openai,P01_baseline_please,37,3,False,107,150,,incomplete,True,False
openai|P01_baseline_please|r0038,openai,P01_baseline_please,38,0,False,91,150,,incomplete,True,False
openai|P01_baseline_please|r0039,openai,P01_baseline_please,39,3,False,98,150,,incomplete,True,False
openai|P01_baseline_please|r0040,openai,P01_baseline_please,40,3,False,102,150,,incomplete,True,False
openai|P01_baseline_please|r0041,openai,P01_baseline_please,41,3,False,103,150,,incomplete,True,False
openai|P01_baseline_please|r0042,openai,P01_baseline_please,42,3,False,109,150,,incomplete,True,False
openai|P01_baseline_please|r0043,openai,P01_baseline_please,43,3,False,100,150,,incomplete,True,False
openai|P01_baseline_please|r0044,openai,P01_baseline_please,44,0,False,97,150,,incomplete,True,False
openai|P01_baseline_please|r0045,openai,P01_baseline_please,45,3,False,110,150,,incomplete,True,False
openai|P01_baseline_please|r0046,openai,P01_baseline_please,46,3,False,106,150,,incomplete,True,False
openai|P01_baseline_please|r0047,openai,P01_baseline_please,47,3,False,111,150,,incomplete,True,False
openai|P01_baseline_please|r0048,openai,P01_baseline_please,48,0,False,100,150,,incomplete,True,False
openai|P01_baseline_please|r0049,openai,P01_baseline_please,49,3,False,101,150,,incomplete,True,False
openai|P01_baseline_please|r0050,openai,P01_baseline_please,50,3,False,101,150,,incomplete,True,False
openai|P01_baseline_please|r0051,openai,P01_baseline_please,51,3,False,98,150,,incomplete,True,False
openai|P01_baseline_please|r0052,openai,P01_baseline_please,52,3,False,100,150,,incomplete,True,False
openai|P01_baseline_please|r0053,openai,P01_baseline_please,53,3,False,104,150,,incomplete,True,False
openai|P01_baseline_please|r0054,openai,P01_baseline_please,54,3,False,105,150,,incomplete,True,False
openai|P01_baseline_please|r0055,openai,P01_baseline_please,55,-1,False,95,150,,incomplete,True,False
openai|P01_baseline_please|r0056,openai,P01_baseline_please,56,3,False,106,150,,incomplete,True,False
openai|P01_baseline_please|r0057,openai,P01_baseline_please,57,-1,False,108,150,,incomplete,True,False
openai|P01_baseline_please|r0058,openai,P01_baseline_please,58,3,False,107,150,,incomplete,True,False
openai|P01_baseline_please|r0059,openai,P01_baseline_please,59,5,False,103,150,,incomplete,True,False
openai|P01_baseline_please|r0060,openai,P01_baseline_please,60,3,False,104,150,,incomplete,True,False
openai|P01_baseline_please|r0061,openai,P01_baseline_please,61,3,False,102,150,,incomplete,True,False
openai|P01_baseline_please|r0062,openai,P01_baseline_please,62,3,False,113,150,,incomplete,True,False
openai|P01_baseline_please|r0063,openai,P01_baseline_please,63,3,False,96,150,,incomplete,True,False
openai|P01_baseline_please|r0064,openai,P01_baseline_please,64,1,False,109,150,,incomplete,True,False
openai|P01_baseline_please|r0065,openai,P01_baseline_please,65,3,False,108,150,,incomplete,True,False
openai|P01_baseline_please|r0066,openai,P01_baseline_please,66,3,False,103,150,,incomplete,True,False
openai|P01_baseline_please|r0067,openai,P01_baseline_please,67,3,False,99,150,,incomplete,True,False
openai|P01_baseline_please|r0068,openai,P01_baseline_please,68,5,False,107,150,,incomplete,True,False
openai|P01_baseline_please|r0069,openai,P01_baseline_please,69,3,False,87,150,,incomplete,True,False
openai|P01_baseline_please|r0070,openai,P01_baseline_please,70,3,False,112,150,,incomplete,True,False
openai|P01_baseline_please|r0071,openai,P01_baseline_please,71,3,False,100,150,,incomplete,True,False
openai|P01_baseline_please|r0072,openai,P01_baseline_please,72,5,False,110,150,,incomplete,True,False
openai|P01_baseline_please|r0073,openai,P01_baseline_please,73,1,False,101,150,,incomplete,True,False
openai|P01_baseline_please|r0074,openai,P01_baseline_please,74,0,False,100,150,,incomplete,True,False
openai|P01_baseline_please|r0075,openai,P01_baseline_please,75,3,False,95,150,,incomplete,True,False
openai|P01_baseline_please|r0076,openai,P01_baseline_please,76,3,False,106,150,,incomplete,True,False
openai|P01_baseline_please|r0077,openai,P01_baseline_please,77,1,False,108,150,,incomplete,True,False
openai|P01_baseline_please|r0078,openai,P01_baseline_please,78,1,False,104,150,,incomplete,True,False
openai|P01_baseline_please|r0079,openai,P01_baseline_please,79,3,False,101,150,,incomplete,True,False
openai|P01_baseline_please|r0080,openai,P01_baseline_please,80,3,False,103,150,,incomplete,True,False
openai|P01_baseline_please|r0081,openai,P01_baseline_please,81,3,False,106,150,,incomplete,True,False
openai|P01_baseline_please|r0082,openai,P01_baseline_please,82,3,False,103,150,,incomplete,True,False
openai|P01_baseline_please|r0083,openai,P01_baseline_please,83,3,False,109,150,,incomplete,True,False
openai|P01_baseline_please|r0084,openai,P01_baseline_please,84,3,False,105,150,,incomplete,True,False
openai|P01_baseline_please|r0085,openai,P01_baseline_please,85,3,False,104,150,,incomplete,True,False
openai|P01_baseline_please|r0086,openai,P01_baseline_please,86,3,False,94,150,,incomplete,True,False
openai|P01_baseline_please|r0087,openai,P01_baseline_please,87,1,False,100,150,,incomplete,True,False
openai|P01_baseline_please|r0088,openai,P01_baseline_please,88,3,False,102,150,,incomplete,True,False
openai|P01_baseline_please|r0089,openai,P01_baseline_please,89,3,False,98,150,,incomplete,True,False
openai|P01_baseline_please|r0090,openai,P01_baseline_please,90,7,False,97,150,,incomplete,True,False
openai|P01_baseline_please|r0091,openai,P01_baseline_please,91,-1,False,96,150,,incomplete,True,False
openai|P01_baseline_please|r0092,openai,P01_baseline_please,92,3,False,102,150,,incomplete,True,False
openai|P01_baseline_please|r0093,openai,P01_baseline_please,93,3,False,101,150,,incomplete,True,False
openai|P01_baseline_please|r0094,openai,P01_baseline_please,94,7,False,106,150,,incomplete,True,False
openai|P01_baseline_please|r0095,openai,P01_baseline_please,95,3,False,98,150,,incomplete,True,False
openai|P01_baseline_please|r0096,openai,P01_baseline_please,96,3,False,107,150,,incomplete,True,False
openai|P01_baseline_please|r0097,openai,P01_baseline_please,97,-1,False,106,150,,incomplete,True,False
openai|P01_baseline_please|r0098,openai,P01_baseline_please,98,3,False,108,150,,incomplete,True,False
openai|P01_baseline_please|r0099,openai,P01_baseline_please,99,3,False,103,150,,incomplete,True,False
openai|P01_baseline_please|r0100,openai,P01_baseline_please,100,3,False,105,150,,incomplete,True,False
openai|P02_baseline_plain|r0001,openai,P02_baseline_plain,1,5,False,105,150,,incomplete,True,False
openai|P02_baseline_plain|r0002,openai,P02_baseline_plain,2,5,False,104,150,,incomplete,True,False
openai|P02_baseline_plain|r0003,openai,P02_baseline_plain,3,5,False,110,150,,incomplete,True,False
openai|P02_baseline_plain|r0004,openai,P02_baseline_plain,4,5,False,106,150,,incomplete,True,False
openai|P02_baseline_plain|r0005,openai,P02_baseline_plain,5,6,True,111,150,,incomplete,True,False
openai|P02_baseline_plain|r0006,openai,P02_baseline_plain,6,5,False,101,150,,incomplete,True,False
openai|P02_baseline_plain|r0007,openai,P02_baseline_plain,7,5,False,97,150,,incomplete,True,False
openai|P02_baseline_plain|r0008,openai,P02_baseline_plain,8,5,False,102,150,,incomplete,True,False
openai|P02_baseline_plain|r0009,openai,P02_baseline_plain,9,0,False,100,150,,incomplete,True,False
openai|P02_baseline_plain|r0010,openai,P02_baseline_plain,10,-1,False,109,150,,incomplete,True,False
openai|P02_baseline_plain|r0011,openai,P02_baseline_plain,11,5,False,98,150,,incomplete,True,False
openai|P02_baseline_plain|r0012,openai,P02_baseline_plain,12,-1,False,102,150,,incomplete,True,False
openai|P02_baseline_plain|r0013,openai,P02_baseline_plain,13,0,False,99,150,,incomplete,True,False
openai|P02_baseline_plain|r0014,openai,P02_baseline_plain,14,0,False,102,150,,incomplete,True,False
openai|P02_baseline_plain|r0015,openai,P02_baseline_plain,15,5,False,106,150,,incomplete,True,False
openai|P02_baseline_plain|r0016,openai,P02_baseline_plain,16,5,False,103,150,,incomplete,True,False
openai|P02_baseline_plain|r0017,openai,P02_baseline_plain,17,5,True,105,150,,incomplete,True,False
openai|P02_baseline_plain|r0018,openai,P02_baseline_plain,18,2,False,109,150,,incomplete,True,False
openai|P02_baseline_plain|r0019,openai,P02_baseline_plain,19,1,False,94,150,,incomplete,True,False
openai|P02_baseline_plain|r0020,openai,P02_baseline_plain,20,5,False,102,150,,incomplete,True,False
openai|P02_baseline_plain|r0021,openai,P02_baseline_plain,21,6,True,102,150,,incomplete,True,False
openai|P02_baseline_plain|r0022,openai,P02_baseline_plain,22,5,False,100,150,,incomplete,True,False
openai|P02_baseline_plain|r0023,openai,P02_baseline_plain,23,6,True,105,150,,incomplete,True,False
openai|P02_baseline_plain|r0024,openai,P02_baseline_plain,24,5,False,104,150,,incomplete,True,False
openai|P02_baseline_plain|r0025,openai,P02_baseline_plain,25,6,True,103,150,,incomplete,True,False
openai|P02_baseline_plain|r0026,openai,P02_baseline_plain,26,-1,False,100,150,,incomplete,True,False
openai|P02_baseline_plain|r0027,openai,P02_baseline_plain,27,0,False,107,150,,incomplete,True,False
openai|P02_baseline_plain|r0028,openai,P02_baseline_plain,28,0,False,100,150,,incomplete,True,False
openai|P02_baseline_plain|r0029,openai,P02_baseline_plain,29,0,False,105,150,,incomplete,True,False
openai|P02_baseline_plain|r0030,openai,P02_baseline_plain,30,0,False,103,150,,incomplete,True,False
openai|P02_baseline_plain|r0031,openai,P02_baseline_plain,31,5,False,104,150,,incomplete,True,False
openai|P02_baseline_plain|r0032,openai,P02_baseline_plain,32,5,False,101,150,,incomplete,True,False
openai|P02_baseline_plain|r0033,openai,P02_baseline_plain,33,4,False,103,150,,incomplete,True,False
openai|P02_baseline_plain|r0034,openai,P02_baseline_plain,34,5,False,91,150,,incomplete,True,False
openai|P02_baseline_plain|r0035,openai,P02_baseline_plain,35,-1,False,109,150,,incomplete,True,False
openai|P02_baseline_plain|r0036,openai,P02_baseline_plain,36,0,False,104,150,,incomplete,True,False
openai|P02_baseline_plain|r0037,openai,P02_baseline_plain,37,4,False,109,150,,incomplete,True,False
openai|P02_baseline_plain|r0038,openai,P02_baseline_plain,38,4,False,108,150,,incomplete,True,False
openai|P02_baseline_plain|r0039,openai,P02_baseline_plain,39,1,False,107,150,,incomplete,True,False
openai|P02_baseline_plain|r0040,openai,P02_baseline_plain,40,0,False,102,150,,incomplete,True,False
openai|P02_baseline_plain|r0041,openai,P02_baseline_plain,41,5,False,98,150,,incomplete,True,False
openai|P02_baseline_plain|r0042,openai,P02_baseline_plain,42,5,False,105,150,,incomplete,True,False
openai|P02_baseline_plain|r0043,openai,P02_baseline_plain,43,5,False,100,150,,incomplete,True,False
openai|P02_baseline_plain|r0044,openai,P02_baseline_plain,44,2,False,99,150,,incomplete,True,False
openai|P02_baseline_plain|r0045,openai,P02_baseline_plain,45,5,False,100,150,,incomplete,True,False
openai|P02_baseline_plain|r0046,openai,P02_baseline_plain,46,4,False,100,150,,incomplete,True,False
openai|P02_baseline_plain|r0047,openai,P02_baseline_plain,47,2,False,108,150,,incomplete,True,False
openai|P02_baseline_plain|r0048,openai,P02_baseline_plain,48,5,False,96,150,,incomplete,True,False
openai|P02_baseline_plain|r0049,openai,P02_baseline_plain,49,0,False,103,150,,incomplete,True,False
openai|P02_baseline_plain|r0050,openai,P02_baseline_plain,50,0,False,102,150,,incomplete,True,False
openai|P02_baseline_plain|r0051,openai,P02_baseline_plain,51,5,False,104,150,,incomplete,True,False
openai|P02_baseline_plain|r0052,openai,P02_baseline_plain,52,5,False,99,150,,incomplete,True,False
openai|P02_baseline_plain|r0053,openai,P02_baseline_plain,53,5,False,101,150,,incomplete,True,False
openai|P02_baseline_plain|r0054,openai,P02_baseline_plain,54,5,False,110,150,,incomplete,True,False
openai|P02_baseline_plain|r0055,openai,P02_baseline_plain,55,0,False,109,150,,incomplete,True,False
openai|P02_baseline_plain|r0056,openai,P02_baseline_plain,56,5,False,103,150,,incomplete,True,False
openai|P02_baseline_plain|r0057,openai,P02_baseline_plain,57,5,False,98,150,,incomplete,True,False
openai|P02_baseline_plain|r0058,openai,P02_baseline_plain,58,1,False,108,150,,incomplete,True,False
openai|P02_baseline_plain|r0059,openai,P02_baseline_plain,59,0,False,111,150,,incomplete,True,False
openai|P02_baseline_plain|r0060,openai,P02_baseline_plain,60,5,False,104,150,,incomplete,True,False
openai|P02_baseline_plain|r0061,openai,P02_baseline_plain,61,-1,False,98,150,,incomplete,True,False
openai|P02_baseline_plain|r0062,openai,P02_baseline_plain,62,5,False,99,150,,incomplete,True,False
openai|P02_baseline_plain|r0063,openai,P02_baseline_plain,63,0,False,108,150,,incomplete,True,False
openai|P02_baseline_plain|r0064,openai,P02_baseline_plain,64,5,True,107,150,,incomplete,True,False
openai|P02_baseline_plain|r0065,openai,P02_baseline_plain,65,1,False,102,150,,incomplete,True,False
openai|P02_baseline_plain|r0066,openai,P02_baseline_plain,66,5,False,105,150,,incomplete,True,False
openai|P02_baseline_plain|r0067,openai,P02_baseline_plain,67,5,False,102,150,,incomplete,True,False
openai|P02_baseline_plain|r0068,openai,P02_baseline_plain,68,5,False,111,150,,incomplete,True,False
openai|P02_baseline_plain|r0069,openai,P02_baseline_plain,69,0,False,105,150,,incomplete,True,False
openai|P02_baseline_plain|r0070,openai,P02_baseline_plain,70,0,False,87,150,,incomplete,True,False
openai|P02_baseline_plain|r0071,openai,P02_baseline_plain,71,0,False,104,150,,incomplete,True,False
openai|P02_baseline_plain|r0072,openai,P02_baseline_plain,72,5,False,110,150,,incomplete,True,False
openai|P02_baseline_plain|r0073,openai,P02_baseline_plain,73,5,False,98,150,,incomplete,True,False
openai|P02_baseline_plain|r0074,openai,P02_baseline_plain,74,0,False,103,150,,incomplete,True,False
openai|P02_baseline_plain|r0075,openai,P02_baseline_plain,75,5,False,114,150,,incomplete,True,False
openai|P02_baseline_plain|r0076,openai,P02_baseline_plain,76,5,False,98,150,,incomplete,True,False
openai|P02_baseline_plain|r0077,openai,P02_baseline_plain,77,0,False,102,150,,incomplete,True,False
openai|P02_baseline_plain|r0078,openai,P02_baseline_plain,78,0,False,103,150,,incomplete,True,False
openai|P02_baseline_plain|r0079,openai,P02_baseline_plain,79,0,False,101,150,,incomplete,True,False
openai|P02_baseline_plain|r0080,openai,P02_baseline_plain,80,0,False,98,150,,incomplete,True,False
openai|P02_baseline_plain|r0081,openai,P02_baseline_plain,81,6,True,102,150,,incomplete,True,False
openai|P02_baseline_plain|r0082,openai,P02_baseline_plain,82,-1,False,93,150,,incomplete,True,False
openai|P02_baseline_plain|r0083,openai,P02_baseline_plain,83,5,False,113,150,,incomplete,True,False
openai|P02_baseline_plain|r0084,openai,P02_baseline_plain,84,1,False,99,150,,incomplete,True,False
openai|P02_baseline_plain|r0085,openai,P02_baseline_plain,85,5,False,108,150,,incomplete,True,False
openai|P02_baseline_plain|r0086,openai,P02_baseline_plain,86,0,False,96,150,,incomplete,True,False
openai|P02_baseline_plain|r0087,openai,P02_baseline_plain,87,5,False,101,150,,incomplete,True,False
openai|P02_baseline_plain|r0088,openai,P02_baseline_plain,88,5,False,107,150,,incomplete,True,False
openai|P02_baseline_plain|r0089,openai,P02_baseline_plain,89,5,False,111,150,,incomplete,True,False
openai|P02_baseline_plain|r0090,openai,P02_baseline_plain,90,-1,False,107,150,,incomplete,True,False
openai|P02_baseline_plain|r0091,openai,P02_baseline_plain,91,0,False,101,150,,incomplete,True,False
openai|P02_baseline_plain|r0092,openai,P02_baseline_plain,92,6,True,103,150,,incomplete,True,False
openai|P02_baseline_plain|r0093,openai,P02_baseline_plain,93,0,False,102,150,,incomplete,True,False
openai|P02_baseline_plain|r0094,openai,P02_baseline_plain,94,5,False,106,150,,incomplete,True,False
openai|P02_baseline_plain|r0095,openai,P02_baseline_plain,95,-1,False,91,150,,incomplete,True,False
openai|P02_baseline_plain|r0096,openai,P02_baseline_plain,96,0,False,108,150,,incomplete,True,False
openai|P02_baseline_plain|r0097,openai,P02_baseline_plain,97,5,False,103,150,,incomplete,True,False
openai|P02_baseline_plain|r0098,openai,P02_baseline_plain,98,0,False,96,150,,incomplete,True,False
openai|P02_baseline_plain|r0099,openai,P02_baseline_plain,99,2,False,96,150,,incomplete,True,False
openai|P02_baseline_plain|r0100,openai,P02_baseline_plain,100,0,False,104,150,,incomplete,True,False
openai|P03_write_variant|r0001,openai,P03_write_variant,1,9,True,97,150,,incomplete,True,False
openai|P03_write_variant|r0002,openai,P03_write_variant,2,26,False,97,150,,incomplete,True,False
openai|P03_write_variant|r0003,openai,P03_write_variant,3,5,True,95,150,,incomplete,True,False
openai|P03_write_variant|r0004,openai,P03_write_variant,4,26,False,97,150,,incomplete,True,False
openai|P03_write_variant|r0005,openai,P03_write_variant,5,-1,False,91,150,,incomplete,True,False
openai|P03_write_variant|r0006,openai,P03_write_variant,6,2,False,99,150,,incomplete,True,False
openai|P03_write_variant|r0007,openai,P03_write_variant,7,-1,False,80,150,,incomplete,True,False
openai|P03_write_variant|r0008,openai,P03_write_variant,8,26,False,97,150,,incomplete,True,False
openai|P03_write_variant|r0009,openai,P03_write_variant,9,1,False,105,150,,incomplete,True,False
openai|P03_write_variant|r0010,openai,P03_write_variant,10,3,False,96,150,,incomplete,True,False
openai|P03_write_variant|r0011,openai,P03_write_variant,11,-1,False,98,150,,incomplete,True,False
openai|P03_write_variant|r0012,openai,P03_write_variant,12,0,True,93,150,,incomplete,True,False
openai|P03_write_variant|r0013,openai,P03_write_variant,13,0,True,95,150,,incomplete,True,False
openai|P03_write_variant|r0014,openai,P03_write_variant,14,5,True,85,150,,incomplete,True,False
openai|P03_write_variant|r0015,openai,P03_write_variant,15,11,False,102,150,,incomplete,True,False
openai|P03_write_variant|r0016,openai,P03_write_variant,16,-1,False,105,150,,incomplete,True,False
openai|P03_write_variant|r0017,openai,P03_write_variant,17,-1,False,87,150,,incomplete,True,False
openai|P03_write_variant|r0018,openai,P03_write_variant,18,-1,False,100,150,,incomplete,True,False
openai|P03_write_variant|r0019,openai,P03_write_variant,19,1,False,106,150,,incomplete,True,False
openai|P03_write_variant|r0020,openai,P03_write_variant,20,1,False,102,150,,incomplete,True,False
openai|P03_write_variant|r0021,openai,P03_write_variant,21,-1,False,90,150,,incomplete,True,False
openai|P03_write_variant|r0022,openai,P03_write_variant,22,0,True,100,150,,incomplete,True,False
openai|P03_write_variant|r0023,openai,P03_write_variant,23,-1,False,109,150,,incomplete,True,False
openai|P03_write_variant|r0024,openai,P03_write_variant,24,0,True,99,150,,incomplete,True,False
openai|P03_write_variant|r0025,openai,P03_write_variant,25,0,True,95,150,,incomplete,True,False
openai|P03_write_variant|r0026,openai,P03_write_variant,26,11,False,94,150,,incomplete,True,False
openai|P03_write_variant|r0027,openai,P03_write_variant,27,5,True,89,150,,incomplete,True,False
openai|P03_write_variant|r0028,openai,P03_write_variant,28,-1,True,95,150,,incomplete,True,False
openai|P03_write_variant|r0029,openai,P03_write_variant,29,5,True,88,150,,incomplete,True,False
openai|P03_write_variant|r0030,openai,P03_write_variant,30,0,True,89,150,,incomplete,True,False
openai|P03_write_variant|r0031,openai,P03_write_variant,31,5,True,82,150,,incomplete,True,False
openai|P03_write_variant|r0032,openai,P03_write_variant,32,-1,True,98,150,,incomplete,True,False
openai|P03_write_variant|r0033,openai,P03_write_variant,33,11,False,99,150,,incomplete,True,False
openai|P03_write_variant|r0034,openai,P03_write_variant,34,0,True,97,150,,incomplete,True,False
openai|P03_write_variant|r0035,openai,P03_write_variant,35,-1,False,93,150,,incomplete,True,False
openai|P03_write_variant|r0036,openai,P03_write_variant,36,-1,False,97,150,,incomplete,True,False
openai|P03_write_variant|r0037,openai,P03_write_variant,37,11,False,90,150,,incomplete,True,False
openai|P03_write_variant|r0038,openai,P03_write_variant,38,11,False,80,150,,incomplete,True,False
openai|P03_write_variant|r0039,openai,P03_write_variant,39,-1,False,89,150,,incomplete,True,False
openai|P03_write_variant|r0040,openai,P03_write_variant,40,2,False,100,150,,incomplete,True,False
openai|P03_write_variant|r0041,openai,P03_write_variant,41,1,True,105,150,,incomplete,True,False
openai|P03_write_variant|r0042,openai,P03_write_variant,42,-1,False,97,150,,incomplete,True,False
openai|P03_write_variant|r0043,openai,P03_write_variant,43,0,True,90,150,,incomplete,True,False
openai|P03_write_variant|r0044,openai,P03_write_variant,44,0,True,92,150,,incomplete,True,False
openai|P03_write_variant|r0045,openai,P03_write_variant,45,1,False,100,150,,incomplete,True,False
openai|P03_write_variant|r0046,openai,P03_write_variant,46,3,False,90,150,,incomplete,True,False
openai|P03_write_variant|r0047,openai,P03_write_variant,47,-1,False,98,150,,incomplete,True,False
openai|P03_write_variant|r0048,openai,P03_write_variant,48,1,False,97,150,,incomplete,True,False
openai|P03_write_variant|r0049,openai,P03_write_variant,49,0,True,91,150,,incomplete,True,False
openai|P03_write_variant|r0050,openai,P03_write_variant,50,5,True,89,150,,incomplete,True,False
openai|P03_write_variant|r0051,openai,P03_write_variant,51,0,True,103,150,,incomplete,True,False
openai|P03_write_variant|r0052,openai,P03_write_variant,52,-1,False,82,150,,incomplete,True,False
openai|P03_write_variant|r0053,openai,P03_write_variant,53,-1,False,94,150,,incomplete,True,False
openai|P03_write_variant|r0054,openai,P03_write_variant,54,5,True,93,150,,incomplete,True,False
openai|P03_write_variant|r0055,openai,P03_write_variant,55,1,True,106,150,,incomplete,True,False
openai|P03_write_variant|r0056,openai,P03_write_variant,56,3,False,92,150,,incomplete,True,False
openai|P03_write_variant|r0057,openai,P03_write_variant,57,0,True,93,150,,incomplete,True,False
openai|P03_write_variant|r0058,openai,P03_write_variant,58,1,False,90,150,,incomplete,True,False
openai|P03_write_variant|r0059,openai,P03_write_variant,59,0,True,98,150,,incomplete,True,False
openai|P03_write_variant|r0060,openai,P03_write_variant,60,-1,False,102,150,,incomplete,True,False
openai|P03_write_variant|r0061,openai,P03_write_variant,61,0,True,101,150,,incomplete,True,False
openai|P03_write_variant|r0062,openai,P03_write_variant,62,0,True,92,150,,incomplete,True,False
openai|P03_write_variant|r0063,openai,P03_write_variant,63,5,True,103,150,,incomplete,True,False
openai|P03_write_variant|r0064,openai,P03_write_variant,64,-1,True,105,150,,incomplete,True,False
openai|P03_write_variant|r0065,openai,P03_write_variant,65,9,False,97,150,,incomplete,True,False
openai|P03_write_variant|r0066,openai,P03_write_variant,66,-1,False,103,150,,incomplete,True,False
openai|P03_write_variant|r0067,openai,P03_write_variant,67,0,True,96,150,,incomplete,True,False
openai|P03_write_variant|r0068,openai,P03_write_variant,68,0,True,89,150,,incomplete,True,False
openai|P03_write_variant|r0069,openai,P03_write_variant,69,5,True,99,150,,incomplete,True,False
openai|P03_write_variant|r0070,openai,P03_write_variant,70,0,True,86,150,,incomplete,True,False
openai|P03_write_variant|r0071,openai,P03_write_variant,71,-1,False,93,150,,incomplete,True,False
openai|P03_write_variant|r0072,openai,P03_write_variant,72,-1,True,106,150,,incomplete,True,False
openai|P03_write_variant|r0073,openai,P03_write_variant,73,-1,False,90,150,,incomplete,True,False
openai|P03_write_variant|r0074,openai,P03_write_variant,74,1,False,99,150,,incomplete,True,False
openai|P03_write_variant|r0075,openai,P03_write_variant,75,-1,False,100,150,,incomplete,True,False
openai|P03_write_variant|r0076,openai,P03_write_variant,76,2,False,107,150,,incomplete,True,False
openai|P03_write_variant|r0077,openai,P03_write_variant,77,1,True,110,150,,incomplete,True,False
openai|P03_write_variant|r0078,openai,P03_write_variant,78,1,False,106,150,,incomplete,True,False
openai|P03_write_variant|r0079,openai,P03_write_variant,79,11,False,89,150,,incomplete,True,False
openai|P03_write_variant|r0080,openai,P03_write_variant,80,0,True,89,150,,incomplete,True,False
openai|P03_write_variant|r0081,openai,P03_write_variant,81,-1,False,102,150,,incomplete,True,False
openai|P03_write_variant|r0082,openai,P03_write_variant,82,0,True,96,150,,incomplete,True,False
openai|P03_write_variant|r0083,openai,P03_write_variant,83,0,True,99,150,,incomplete,True,False
openai|P03_write_variant|r0084,openai,P03_write_variant,84,0,True,103,150,,incomplete,True,False
openai|P03_write_variant|r0085,openai,P03_write_variant,85,2,True,103,150,,incomplete,True,False
openai|P03_write_variant|r0086,openai,P03_write_variant,86,-1,False,111,150,,incomplete,True,False
openai|P03_write_variant|r0087,openai,P03_write_variant,87,9,False,102,150,,incomplete,True,False
openai|P03_write_variant|r0088,openai,P03_write_variant,88,0,False,99,150,,incomplete,True,False
